x,y,z
-2713,1708,12503
-2707,1883,12782
-2593,2200,12938
-2443,2604,13058
-2432,2819,13422
-2398,2766,13939
-2493,2597,14226
-2637,2214,14343
-2790,1845,14321
-3001,1726,13840
-3202,1537,12869
-3178,1465,12120
-3089,1387,12187
-2965,1297,12418
-2705,1383,13094
-2317,1709,14135
-2036,1763,14961
-1676,1982,15412
-1494,2101,15641
-1613,1930,15222
-1840,1643,14522
-1939,1355,14395
-2195,894,14272
-2235,422,13990
-2101,326,15064
-1944,445,16457
-1725,788,17050
-1751,1026,16999
-1928,1165,16595
-1837,1568,16175
-1636,1804,16177
-1332,1974,16234
-974,2179,16144
-830,2080,16697
-892,1729,17563
-1165,1166,18099
-1593,470,18094
-1959,-146,17705
-2123,-470,17275
-2060,-624,16803
-1962,-667,16476
-1974,-374,16329
-1857,108,16652
-1631,877,16916
-1532,1672,17092
-1580,2132,16875
-1627,2095,16297
-1781,1744,16131
-1765,1402,16456
-1516,1189,17142
-1184,1293,18024
-1025,1405,18868
-1003,1498,19157
-1301,1436,19042
-1610,1310,18727
-1915,1046,18215
-2099,742,17371
-2177,429,16341
-2072,385,15594
-2099,492,15929
-1562,1039,16653
-861,1925,17347
-586,2459,17986
-510,2612,18294
-491,2436,18199
-692,1864,18236
-863,1149,18284
-1020,783,18087
-1192,417,17995
-1305,227,18013
-1440,184,17836
-1365,207,17721
-1279,296,17733
-995,834,17956
-753,1214,18072
-642,1376,17694
-622,1445,17237
-635,1526,16720
-632,1289,16351
-627,988,16246
-597,664,16448
-574,189,17132
-559,-336,18084
-451,-733,19162
-291,-930,19905
-3,-740,20171
275,-300,20145
533,-69,19947
589,97,19567
649,327,18835
572,314,18207
286,201,17646
47,-160,17350
-252,-626,17126
-291,-899,16930
-284,-772,16675
252,-807,16807
755,-613,17770
1361,-180,19187
1681,219,20525
1817,139,20915
1514,-486,20267
912,-1073,18845
699,-1217,17427
855,-1055,16702
999,-766,16679
1235,-592,16803
1361,-612,17088
3064,-1336,17566
1215,1131,16025
