x,y,z
4957,-178,17428
4713,-150,17591
4494,-372,17683
4201,-491,17445
4295,-393,17241
4506,-281,17019
4584,-493,16986
4634,-638,17023
4008,-699,17071
3424,-379,17335
3133,217,17453
3039,388,17355
2834,199,17207
2616,-293,16855
2600,-630,16170
2662,-800,15739
2895,-1120,16153
2612,-1082,16698
1894,-810,17031
1433,-180,17006
1570,340,16713
1640,708,16306
1951,723,16238
2150,243,16496
2104,-649,16802
1734,-1270,17208
1246,-941,17492
897,-447,17538
382,-183,17703
130,-62,17738
143,234,17117
349,269,16264
448,376,15780
701,475,16114
899,367,16657
520,120,16972
-138,-47,17160
-539,-225,17300
-1048,-494,17537
-1223,-786,17491
-1364,-575,17038
-1505,159,16093
-1246,566,16126
-1270,743,16418
-1518,459,16585
-2024,-453,16810
-2777,-1178,16902
-3110,-1429,16743
-3315,-991,16291
-3356,-502,16083
-3257,-745,16427
-3408,-1279,16959
-3723,-1600,17062
-3934,-1433,16500
-4132,-1248,16611
-4379,-1287,17183
-4631,-1471,17683
-5013,-1655,17987
-5156,-1918,18374
-5309,-1978,18459
-5502,-1995,18139
-5740,-2216,17926
-5859,-2873,18232
-6067,-3105,18466
-6046,-2771,18509
-5988,-2628,18737
-5921,-2532,19083
-5995,-2650,19364
-6126,-2995,19427
-6137,-3076,19018
-6092,-2893,18312
-5959,-2829,17741
-5819,-2806,17533
-5483,-2714,17443
-5370,-2726,17222
-5113,-2250,17054
-4408,-1690,17256
-3951,-1305,17565
-3739,-1207,17770
-3733,-1210,17821
-3731,-1222,17872
-3589,-1168,17670
-3496,-909,17259
-3185,-637,16852
-2807,-1068,16631
-2994,-2013,16505
-3165,-2386,16580
-2820,-2264,17114
-2031,-1518,17717
-1843,-1221,17382
-1769,-746,16568
-1220,-344,16670
-746,184,16741
-354,273,16799
-58,13,16919
-163,49,16914
-47,210,16798
220,652,16451
557,980,16142
568,710,16199
624,263,16478
731,55,16435
984,225,16362
1344,602,16247
1657,482,16419
1453,165,16576
1468,140,16700
1734,254,17014
2047,30,17463
2113,19,17485
2268,-128,17375
2528,-569,17277
2832,-741,17232
3268,-360,17363
3797,150,17512
4406,395,17601
4655,483,17435
4647,213,17377
4537,-120,17779
4542,-437,17824
4310,-584,17657
4349,-545,17299
4396,-219,16857
4457,-52,16480
4523,-293,16222
4493,-460,16195
4486,-226,16089
4631,110,16118
4608,128,16334
4317,285,16492
4608,436,16433
4734,724,16302
5058,995,16282
5305,1325,16440
5254,1279,16737
4796,1014,16908
4394,582,17051
3945,150,16593
3425,-58,16021
3144,-430,16053
3250,-678,16413
3432,-670,16726
3665,-733,17043
3626,-612,17074
3136,-396,16995
2575,-275,16776
2394,223,16392
2433,544,16159
2507,554,16283
2889,263,16576
2913,-225,16889
2767,-682,16839
2262,-975,16695
1923,-1014,16684
1712,-654,16416
1601,-135,16069
1644,169,15870
1705,249,15826
1875,165,15969
1899,76,16419
1773,-80,16762
1536,-338,16819
1261,-333,16482
1269,-57,16154
1211,41,16173
1149,59,16631
1059,-20,17249
1004,-308,17697
862,-777,17663
685,-1133,17419
444,-1277,16968
293,-1140,16671
372,-994,17035
481,-499,17507
358,-206,17688
-155,-234,17692
-549,-308,17706
-802,-558,17481
-1039,-1240,17172
-1693,-2051,16823
-1967,-1954,15966
-1878,-1352,16156
-1948,-485,16727
-1859,58,17437
-2210,38,17671
-2906,-521,17565
-3576,-1313,17627
-4233,-2233,17576
-4679,-2447,17167
-4752,-2230,16831
-4856,-2175,16806
-4909,-2205,17190
-4840,-2150,17918
-4897,-2161,18133
-4985,-2454,17976
-5336,-2659,17930
-5391,-2834,18148
-5353,-3433,19071
-5310,-3849,19963
-5156,-3788,20519
-4912,-3454,20738
-4860,-3382,21001
-4911,-3397,20907
-4926,-3255,20486
-4903,-3126,20011
-4880,-2935,19468
-4828,-2645,18872
-4730,-2413,18436
-4615,-2243,18022
-4500,-2385,17679
-4704,-2872,17298
-4785,-3511,17047
-4648,-3574,17236
-4089,-2994,17386
-3577,-2265,17418
-3129,-1485,17454
-2752,-784,17607
-2149,-75,17608
-1802,-28,18216
-2252,-1069,18341
-2499,-1851,17863
-2516,-2365,17593
-2454,-2264,17465
-1983,-1600,17477
-1335,-629,17378
-678,139,17396
-506,169,17566
-680,-713,17879
-1246,-1702,18346
-1170,-2020,18277
-1154,-1782,17741
-987,-1668,17255
-728,-1428,16853
-523,-927,16124
-146,-266,15665
372,358,15753
781,930,15866
898,1152,15927
852,618,16081
735,34,15862
780,-61,15413
749,-121,15318
906,211,15464
1472,898,15662
1912,1240,16138
2255,978,16540
2386,546,16642
2439,113,16251
2461,95,15552
2563,-13,15022
2636,-145,14728
2850,-42,14818
3258,-12,15460
3575,-296,16158
3896,-642,16969
4300,-551,17511
4751,-441,17884
4933,-352,17859
5211,-123,17719
5603,-57,17891
5787,176,17797
5881,201,17502
5560,136,17395
5338,-13,17203
5212,186,16837
5382,713,16347
5619,1104,16023
5646,1494,15783
5774,1422,15805
5587,613,16249
5276,161,16674
5035,115,16912
4788,161,16734
4456,278,16387
4071,378,16230
3932,486,16119
3785,355,16131
3660,215,16182
3858,281,16298
4148,444,16360
4254,282,16486
4000,-292,16729
3768,-1108,16965
3266,-1483,17067
3030,-1552,17241
2815,-1418,17131
2542,-939,16853
2405,-518,16590
2329,-394,16243
2334,-174,15943
2428,-77,15709
2501,1,15524
2604,411,15388
2563,897,15578
2190,892,16193
1637,648,16480
1281,71,16903
1031,-431,16962
934,-580,16927
1098,-703,17047
1238,-725,17319
